ASIN,Title,Category,Rating,ListPrice,Price,Discount,TotalPrice,Available,ReviewCount,Review1,Review2,Review3,Review4,Review5
B014RC8Z4E,"BudgetLinen Box Pleated Bed skirt (Valance Sheet)(White Stripe,Euro King  IKEA size , Drop Length 33cm) 100% Egyptian Cotton Premium Quality 300 Thread Count","Bedding & Linens,Bedding,Bed Skirts & Valances",1,31.88,31.88,0,0,False,1,Not as anticipated. Required to be put on top of the mattress which wasn't practical.,,,,
B0165IX2GY,"BudgetLinen 5PCs Duvet Set (Chocolate , Euro Double IKEA size) 100% Egyptian Cotton Premium Quality 1000 Thread Count","Bedding & Linens,Bedding,Duvets & Duvet Covers,Duvet Cover Sets",1,69.00,48.30,30,0,False,1,Item is as described however the 1000 thread count is highly debatable. It's very thin. The zip enclosure is a great idea though!,,,,
B00GMMFH7Q,"IKEA LENNART - Drawer unit, dark grey","Furniture,Bedroom Furniture,Chest of Drawers",1,21.99,21.99,0,0,True,2,I bought this as it was just what I needed for storing paper and other stationery under my computer desk.  Although it was reasonable to assemble I have discovered that the drawers will not sit on the runners.  As you push the drawers in they drop off the runners.  Not satisfactory :(,"Flimsy and impossible to construct the 3 drawers. None of the holes matched up. 2 hours after I bought this, it took it to my local tip where it belongs. Don't bother with this. I suppose you get what you pay for...",,,
B00H3HQBYM,CDA Diplomat Ikea Whirlpool Fridge Freezer Evaporator Door. Genuine Part Number 481244069334,"Parts & Accessories,Fridge Parts & Accessories,Doors",1,0,78.20,0,0,True,1,Hinge broke within 2 weeks,,,,
B00GMMGIYC,"IKEA RINGSKAR - Detergent dispenser, chrome-plated","Bathroom,Bathroom Accessories,Holders & Dispensers,Dispensers,Lotion & Soap Dispensers",1,0,35.89,0,0,True,1,"Don't buy it, it is absolutely useless. I have now had 2 of these since Christmas. They work a couple of times & then they don't work only with water. This product is not fit for purpose & if I could have I would not even have given it one star as it is not even worthy of that!",,,,
B00GMMCOIG,"IKEA IVAR - Chair, pine","Furniture,Dining Room Furniture,Dining Chairs",1,27.90,27.90,0,0,True,1,Only a fool would buy it here. Save yourself a packet and get down to Ikea!  Only £13 at Ikea...,,,,
B00BRZT88M,"Regal 4 Drawer Chest with Gloss, Cream","Furniture,Bedroom Furniture,Chest of Drawers",1,195.14,195.14,0,0,False,1,"This item, on the advertisement looks like a one piece wardrobe. It is NOT. it is a double and single. They do not even have a way of fixing the two parts together. Which, if you have an uneven floor would be a disaster.When the delivery arrived only the one (single wardrobe) arrived and this, despite being well packed, was damaged.We spoke to the seller and he said the other part was damaged at the warehouse.So we canceled. The one part delivered was collected the same day withing a couple of hours.Our money was refunded promptly.",,,,
B008CZA9LK,"Wall Picture on canvas length 46"" height 31,5"" (lime Nr 5131) ready to hang, brand original Visario !","Artwork,Prints,Prints on Canvas",1,24.90,24.90,0,0,True,1,"Picture arrived in damaged box.  The framed canvas was so flimsy it actually snapped.  The cavas was not pulled tight to begin with.  The image had been enlarged so many times it is quite pixilated and blurry.  Overall very disappointed.After complaining to the company, they wanted me to send pictures of the damage, which as I was travelling out of the country did not have time for.  They should have just let me return it, no questions asked, not require me to send them evidence.Highly disapointed.",,,,
B00RELSASM,"ENUDDEN Soap Dish, White, Length: 12 cm Height: 2 cm Width: 8 cm, Polypropylene plastic.","Bathroom,Bathroom Accessories,Holders & Dispensers,Soap Dishes",1,1.75,1.75,0,0,False,1,"please be aware, i bought this dish and it is actually from a well known swedish furniture store , and available at a far lower price. even came with stickers from the original store on the dish!",,,,
B008HDJZDA,Visario 6514 Canvas Pictures 160 cm Hand-Painted Look Ready to Hang,"Artwork,Prints,Prints on Canvas",1,19.90,19.90,0,0,True,1,"this set of pictures looks black with gold and white, when in fact it is black light blue and bright yellow! they are poorly made with many of the staples missing on the frame and definately does not look hand painted, in fact not very well printed,I actually took it out of the box and then took it to the charity shop as not worth the cost of postage sending it back! THEY PUT IT UP FOR SALE FOR £5 which is about all it was worth.on the good side it was delivered within 2 days.",,,,
B00KB4FMJE,"Elastic sofa cover Vulcano, 1 seater size (from 55 to 85 cm.), ivory colour (more colours available)","Home Accessories,Slipcovers,Sofa Slipcovers",1,25.40,25.40,0,0,False,1,Didn't fit far too small,,,,
B005I55YJ4,Creativity Rainbow Range 4 Drawer Storage Unit,"Furniture,Home Office Furniture,Cabinets, Racks & Shelves,Drawers",1,205.00,162.00,21,0,True,1,Awful. The beads which were in the drawers rollers came out and my daughter had them in her mouth. Dangerous.,,,,
B00Z9T33JC,CroLED® GX53 25 LED 5050 SMD 4W 6500K White Ceiling Down Light Bulb Downlight,"Indoor Lighting,Recessed Lighting",1,0,4.19,0,0,True,1,"The lamps don't all fit my standard GX53 lamp holder.  Some do, some don't soat the moment there are about 50% that can't be used so not so cheap after all.I certainly won't be buying again.",,,,
B008D5OMDK,"Egyptian Cotton Towels PREMIUM Extra Soft 600gsm Kensington Satin Stripe 4 PIECES TOWEL BALE SET, NATURAL","Bathroom,Bath Linen,Towels,Towel Sets",1,0,29.99,0,0,False,1,Very poor quality towels. I would not recommend buying these as they are very over priced and hard against the skin. They are not at all soft or fluffy as you would expect 'premium' towels to be. My order also got lost in transit and arrived two weeks later than expected.,,,,
B008CZAOE2,"Pictures on canvas length 50"" height 31,5"" (sunrise Nr 6094) ready to hang, brand original Visario !","Artwork,Prints,Prints on Canvas",1,25.90,25.90,0,0,True,1,I am afraid for me it was rather disappointing,,,,
B00BS62I8C,"Amazon Beige 54"" x 54"" (137cm Width x 137cm Length) Jacquard Damask Pattern Pencil Pleat 3"" Tape Top Fully Lined Readymade Pelmet Curtain With Matching Tie Backs by Quality Linen and Towels","Home Accessories,Curtains & Blinds,Curtains",1,0,29.99,0,0,False,1,"On receiving the curtains I found out that they were not quite as seen in the picture - in fact they were very thin and bright yellow.I should have sent them back straight away, but then decided to see what they would look like on the window. That didn't go down too well as it turned out that one side of a curtan was more than 3 inches short!I contacted the seller with the full description of the problem and pictures attached. Although the defective curtains deserved no better than being binned, the seller requsted for them to be posted back, which cost me time and additional £8.00. I informed the seller of the price of the postage and - guess what - they requested all my postal receits to be scanned and sent to them.That angered me quite a bit, as felt rather hasselled by somebody who I thought owed me an apology.I haven't heard from them yet, forget about being reimbursed.",,,,
B00BOTW9DM,"Florence Shaggy Rug Carpet 93 Black & White 160cm x 230cm (5ft 3"" x 7ft 7"") Flower Hand Carved Modern Pattern Non-Shed Frise Yarn Polypropylene Heat Set - AVAILABLE IN 6 SIZES by Quality Linen and Towels","Home Accessories,Carpets & Rugs,Area Rugs",1,0,62.10,0,0,False,1,"Item arrived, upon opening found both ends of the rug  were not finished off and looked like an old frayed carpet. How anyone can send this out as a sold item is beyond me. The disgusting quality is plain enough to see.",,,,
B011E713YY,"Generic Unique Elegant Green Bamboo Design Waterproof Polyester Fabric Bathroom Custom Novelty Shower Curtain 66"" x 72""","Bathroom,Bathroom Accessories,Shower Curtains, Hooks & Liners,Shower Curtains",1,27.99,27.99,0,0,False,1,It took three weeks after being *dispatched* to reach UK. Curtain does not look at all like the picture. Colours are much brighter than advertised and curtain is too light and cheap-looking. I made a mistake in ordering this item form this company.,,,,
B012AFIK9K,Decorative Cushion Case Canvas Electric Octopus Throw Pillow Cover 16 Inches,"Bedding & Linens,Cushions & Accessories,Cushion Covers",1,11.99,11.99,0,0,False,1,Took a while to come but had to come from China and Xmas and New Year holidays affected time too. Good quality.,,,,
B016YVVGRY,Comfort Beddings 850TC 5pc Duvet Cover Set 100% Egyptian Cotton Stripe,"Bedding & Linens,Bedding,Duvets & Duvet Covers,Duvet Cover Sets",1,0,68.50,0,0,False,1,over priced and what quality is quite bad.,,,,
B00LI1Z6ZE,"TWOPAGES Jacquard Belonging Grommet Top Room Darkening Thermal Curtain (One Panel) 72Wx102""L(182cmWx259cmL)","Home Accessories,Curtains & Blinds,Curtains",1,0,55.99,0,0,False,1,Sizing is way off !,,,,
