ASIN,Title,Category,Rating,ListPrice,Price,Discount,Available,ReviewCount,Review1,Review2,Review3,Review4,Review5,Review6,Review7,Review8
B005MVTC5G,"Generic 19 x 14 x 8.9 cm 100-Piece Nitrous Oxide Cream Chargers for Mosa/Liss/ISI/ICO/BESTWHIP/KAYSER and Others, Silver","Cooking & Dining,Kitchen Tools & Gadgets,Whipped Cream Dispensers",4.5,28.00,25.44,9,True,129,"100 chargers and no duds - very pleased.Perfect for whipping an inordinate amount of cream, or giggling excessively for 10 seconds at a time. Your choice.",i love this s***,"Bought for making lots of whipped cream for my birthday party (lol), excellent product but try not to ""whip"" any ""cream"" whilst standing up or walking as whipping cream can affect your balance","No faulty canisters, endless laughter, best price! Free shipping and came the next day :)","Arrived on time with no duds, excellent for whipping cream or your brain cells",Perfect hot chocolate every time with these cream chargers,"Got the 100 canisters on the earliest day of delivery, 1 dud canister out of 100. Very happy with the product and will be buying a new batch soon.","Excellent product, Great price. You get exactly what you expect. You will not be disappointed. Also you will need a dispense/cracker"
B00151WA06,"Microplane Premium Zester, Black","Cooking & Dining,Kitchen Tools & Gadgets,Fruit Peelers & Slicers,Zesters",5,17.95,14.95,17,True,297,"Brilliant! I was given one of these from U.S.A. and recommend it to all cooks. Family think it is great too .  Nutmeg, parmesan, limes etc are so easily grated.  Easy to clean. Could not source it through high street shops but found it through Amazon. Well done. Amazon.","SEVENTEEN QUID! For a lemon zester?!Yes, on Saturday, that was my reaction, too.Except it's now Tuesday, and I've already got my money's worth. Even my short-armed Yorkshireman in the kitchen thinks this little piece of kit is worth its weight in gold.Like bacon, there are few things in life that lemon zest doesn't improve. Unfortunately, if - like us - you've been using an ordinary grater or peeler all your life, you'll have often skipped recipes that call for lemon or lime zest, because getting decent quantities of the damn stuff takes whole hours of your life, not to mention the skin off your knuckles.No more.This gadget will shave a lemon or a lime in just a few seconds, leaving a very satisfying pile of zest with no pith, and no annoying bits embedded in the grater holes to drive you mad either.We've now used it for three recipes in three days, and Great British Bake-off isn't even on for another hour.Just forget the price and get one. One bite of a lemon mayonnaise fishfinger sandwich says you won't regret it.","easy to hold, easy to use, never failing results for .....grated ginger, lemon zest, finely grated parmesan (yay!)grated nutmeg and/or chocolate on your cappucino....and many more","This is a nice piece of kit, well proportioned, practical to use and easy to clean.The graters are advertised as razor sharp and so they are, though the design is such that they are not a serious hazard to knuckles, finger tips or other body parts. They make it really easy to strip an orange, lemon or lime of its zest and only its zest, no pith (the fruit is left with a skin of the same colour as before, but paler and not shiny). I'm completely sold on the product and am now looking to avoid discarding any citrus skin without first stripping off the zest. Besides the traditional uses in cakes and puddings, I am trying it in other foods. The big successes so far are cocoa (cacao actually - strong, sweetened with honey, made with water, not milk, and a teaspoon of vanilla essence) and home-made tomato soup (the zest of one large orange divided between two bowls of soup). Tomato soup served this way is so good it ought to be listed as a 'legal high'.I have also tried the grater with chocolate. The result is very finely grated chocolate - but the task is nevertheless quicker and easier than with conventional graters. A little of the grated chocolate goes a long way, with the open surfaces optimised to give maximum smell and taste from minimum chocolate - a benefit on the calorie front even when cost is not an issue.Nutmeg and stem ginger are yet to come, but it won't be long. Then there will be horseradish....  I'm having so much fun with this.","The Ultimate Grater / Zester. If you had to buy just one.. Recommanded by professional Chefs where I work.I don't regret my purchase. Despite the price, it feels like a good investment and very sturdy.Mind your fingers with this !!!","This is a seriosuly good kitchen gadget and just what we were looking for after seeing it on various TV cookery shows. It's solid, feels good in use and so far has been great for rinding citrus fruits and finely grating parmesan - we've not yet tried it for chocolate, but when we do it will be just as good. The fiddly plastic cover does take a bit of getting used to, but since the tool is hardly ever out of service in a busy kitchen, there's no real issue.","After wanting a microplane for a long time, I was not disappointed by this one. The handle is comfortable to use and securely fastened and the plane itself -sharp! After zesting lemons on a normal blunt grater, the difference was amazing, the lemon floated along the microplane like butter.",took a long time deciding to buy the microplane - I took the plunge and no regrets - I use it most days - even got one for my son
B00NE3NNMC,"ANNONS 5-piece cookware set, Glass, Stainless Steel, The glass lid allows you to monitor the contents of the pot during the cooking process.","Cooking & Dining,Cookware,Pots & Pans,Sets,Pot & Pan Sets",4,25.00,13.79,45,True,7,"Everything ok, except one of the lids was damaged. Can use it anyways and, for the orice I paid, I happy with that...",The products would be good if I do not need to let the water out from the lid each time after washing.,Very good and perfect for Indian Cooking..,Great value for money. Love them.,,,,
B005182OX2,Jam Jar Tongs,"Cooking & Dining,Kitchen Tools & Gadgets,Barware,Ice Buckets & Tongs,Ice Tongs",4.5,7.50,5.78,23,True,37,"I purchased the Kilner Jam Jar Tongs having been an avid fruit bottler for years and risking burning my hands removing hot jars in a tea towel. With the tongs, hands are kept well away from heat, and feel secure in use. The design means that the tighter the handles are held (in one hand) the bottles / jars are secure. If you make jam etc, you cant afford to be without these.",Have been making preserves for several years.  Bought these tongs recently and I can see how foolish I've been in the past regarding safety!! The 'plastic/rubber' gripper ensures being able to grasp the hot jars safely and remove them from boiling water.,"Good, strong tongs.  Practised with them on an already processed 1lt jar of mulled pears, which was quite heavy.  I was able to pick them up safely with ease.  Very pleased with these tongs.  Can't think why I did not buy them before now.","For the first time this year,  I've undertaken making chutneys and pickles for small Christmas gifts. I have two great pairs of oven gloves, but taking the jam jars straight out of the oven and filling them is a fiddly, messy and time-consuming business. And the heat from the jars was starting to get through the gloves. I bought this to assist me with safer bottling.While it's fine for taking the jars out of the oven by their necks, I'm unable to use it to hold the jar for any length of time while bottling. The handles are so far apart that it's impossible to grip them with one hand while holding the jar firmly in place. Very disappointing.","Bought this and as instructed, washed by hand with warm soapy water before use.Next day founded all rusted.Says dishwasher proof, but obviously it isn't even water proof.","A tad clumsy to use, but essential when removing hot jars from sterilising pan.  Compares favourably on price. I also use it to close an awkward-to-each window!",My partner started making jam and bottling sauces this year and had a real struggle getting hot jars out of the oven and  saucepan of hot water so I'm hoping in the coming season he'll find life easier,"These are reasonably sturdy, and very effective, saving me from burned fingers and dropped jam jars.  I would recommend for anyone making jam."
B00FQJCQ3Y,"Mason Cash Essentials 37 cm Square Butchers Block, Wood","Cooking & Dining,Kitchen Tools & Gadgets,Chopping Boards",4.5,25.00,16.44,34,True,6,Only used this for a few months but seems to be worth the price.  Love the size and weight (not heavy) and easy to clean.,"Pleased with this item, perhaps a little rough around the edges. Nevertheless good.Delivery good. Value good.","Beautiful and solid butchers block, lovely to work on.",,,,,
B002YQ435G,Microplane Gourmet Ultra Coarse Microplane,"Cooking & Dining,Kitchen Tools & Gadgets,Spiralizers, Manual Graters & Slicers",4.5,24.95,20.50,18,True,5,"Does exactly what it says on the tin, which to be fair it really ought to considering the price tag.I bought this to replace my Microplane box grater, which was the best grater I had ever had the pleasure to use. Unfortunately I discovered that while Microplane make the best graters in the world (in my opinion!) they unfortunately also make the crappiest plastic mountings too. I went for this as it combines the stunningly sharp Microplane grater with a nice sturdy metal mount, which I am pleased to report is a marriage made in heaven.I can definitely recommend this product, but please learn from my mistake - if you want the finest grater you can buy don't try and economise by going for their cheaper range that are mounted in plastic, they will fall apart depressingly quickly.","It's the best type manufactured grater there is on the market to day, I have 3 or 4 of them and use them all the time.",I have three other Microplane graters in the Professional Series and I am VERY happy with them! I bought this one because of the wider blade and the bigger holes. I am very dissapointed. Compared to the other Microplanes this one is plain DULL! Just use your normal boxgrater instead. You won't know the difference at all. :-(,"Easy to hold, easy to use.",Super,,,
B00YQVDRJA,"Homdox Handheld Stainless Steel Lemon and Lime Squeezer, Premium Quality Citrus Juicer (Small)","Cooking & Dining,Kitchen Tools & Gadgets,Manual Juicers",4,32.99,7.99,76,True,28,"Excellent and I can't believe how much lemon you can squeeze out of it!  I took ages faffing around and couldn't decide which one to buy - this type or the old traditional with the bowl underneath.  I am very happy I made this decision as it is so easy to use and no fiddling with the bowl etc, you just cut the lemon in half and squeeze away.  Fits nicely in the cutlery drawer too.  Infact I even bought one for my friend as I was so impressed with it!!","free item in exchange for reviewWhen I responded to email asking me  to review a lemon squeezer, i envisaged one of the typical, 'pointy hat' varieties so was surprised when this model turned up.The box looks a little cheap and basic but the product inside is excellent.My initial attempt to lay the halved fruit with juicy side uppermost (which looks the best way to fit it in) was rapidly prevented by my more technically minded hubby, who pointed out if I did that, the juice wouldn't be able to escape (duh!)  So placed it correctly in the holder (see photo), squeezed (it doesn't take a huge amount of strength) and found myself left with a completely voided orange and a small glass of juice.I only used a small orange - possibly if you had a large fruit you would have to segment it first.I found this a really good piece of equipment; I particularly like that it sieves out any pips. It seems hard wearing and does an excellent job; I can't fault it.",it bent - weak plasticy thing - returned it,This is a very flimsy item.  I will be returning it because it really is not value for money.,I love making drinks and food and I always love using lemon I always struggled with lemon juicers they would bend or rust or break but this is great! It doesn't stain or rust it doesn't bend and it's easy to clean! I love itI recently received this as a trial as gift for a feedback rating,"very cheap material,not very strong,not good value for the price.","Great no pip I love it. I can't stand lemon water with store ""lemon juice"" it is not potent it is not fresh. Especially when zesting or juicing over chicken and other dishes. This is perfect and well worth the price.","I have used so many lemon juicers over the years, but really love this one.  I get so much lemon juice out of it.  It is strong, durable, and has lasted me a long time.  It's easy to clean."
B004XQX8NS,Solid Pine Spice Rack Holds Up To 36 Jars 4 Tiers,"Cooking & Dining,Kitchen Storage & Organisation,Racks & Holders,Spice Racks",4.5,36.99,32.00,13,False,31,"Well made and good looking.  Holds all my spices, even though they are in a variety of jar-type.  Would recommend for anyone wanting to keep a lot of spices in order and easy to access.  Very happy with this.","I have not hung this rack yet, as it sits quite happily on the worktop by itself, looking homely.It is large, solid and trustworthy and has become my nook for placing various items, on the shelves or settled on top.Very happy.",After opening this product I had it on the wall within the hour and all my spice jars displayed.  Had spices all over the place in the kitchen but with this display I can see at once whatever I need and no racks taking up space on my worktops.  A really great purchase.,"Good quality unit.  Would have preferred it to be unfinished wood so that I could stain it to match my units.  Can't fault it otherwise, good value for money.","Basically, it does what it says on the tin! Good quality for the price - I am perfectly happy with the item and the delivery time was excellent.",Quick delivery. Exactly as described. Holds all our spice jars with space left for even more. Will fit in with our new kitchen - beautifully.,"This spice is very well made, looks great and saves me loads of space in the kitchen. The only problem is it's not varnished or painted, consisdering it is so well made I don't understand why it isn't.  Definitely worth the money though, really easy to put on the wall. A great product!","The design and construction of the spice rack are simple but effective.  It arrived in good time and was easy to install.  It has sufficient capacity to hold my growing collection of herbs and spices, so I am well pleased with it."
B00JHL96AI,Solid Oak Spice Rack Up To 21 Jar Capacity Three Tiers,"Cooking & Dining,Kitchen Storage & Organisation,Racks & Holders,Spice Racks",4.5,29.99,26.00,13,False,5,"The rack is refined with no imperfections.The wood is really solid.You need a drill to perforate the wood, there are no indication where to perforate it so you have to be precise and make all the holes using some template.","Fantastic,  It is perfect for our oak kitchen.  It is exactly as described and works really well.  We have it sitting on the counter, it is stable and stylish.",this is great well made and looks good,Very nice and sturdy.worth the money.,"Fast delivery, very well made",,,
B005GQXF3W,"Microplane Premium Zester/ Grater, Violet","Cooking & Dining,Kitchen Tools & Gadgets,Spiralizers, Manual Graters & Slicers",5,17.95,16.85,6,True,12,"I've never really paid much attention to zesters... the cheap Ikea verson I have is quite bulky... but  I thought it served its purpose. Little did I know of the invention of the Microplane - this made zesting so easy... I had grated lemon zests within seconds and had a large quantity of it. I'm very impressed and pleased with how fine the grating was.It's not so good with garlic though... the garlic became mushy because of the liquid/juice... which makes it a bit of a mess (behind the zester). I think this will be great for dried foods like nutmeg, chocolate, lemon, orange...maybe even carrots or some other hard fruit.Yes, it is pricy - but I'm hopeful it will last many years... and it will be so worth it when it saves me time whenever I need to get lemon/orange zests. In the past, I would painstakingly zest a big amount so I could freeze them. The fact that the microplane makes short work of the zests in a matter of seconds... I don't have to prepare ahead anymore. It'll be a simple 1-2 min job should the recipe ever call for lemon/orange/chocolate zests... Have already felt it worth the money after the first use!","Having seen similar products being used by TV chefs, I fancied one for a Christmas present for myself.  I researched the reviews on Amazon for similar products and thought that I had ordered one with a black handle, however, it turned out to be purple.  This actually is an advantage, as it is extremely sharp and needs careful handling when selecting it amongst other utensils which have black handles.  It does a great job when zesting citrus, as it only removes a very fine layer from the peel. It doesn't work so well on an onion; it is too fine and results in a mush.","Even though this zester is a bit pricey, it's the greater zester of all times, much better than everything I've tried before. Well worth the money!!!",Absolutely fab. Really wished I bought this earlier grates rind of citrus fruits really well twice as much as I would have grated previouslynice handle really sharp packed well arrived on time and a GOOD price thank you.,"Was given one of these as a gift and use it everyday. Have now bought a couple of these as gifts for friends. It is super sharp, easy to use and most importantly easy to clean. And it is a very good price.",Excellent works well easy to use nice cover good price gets loads more zest than a normal grater. Is a must have in a kitchen,,
B00TFWCFRA,"Price & Kensington 16-Piece Farmhouse Kitchen Dinner Service Set, Multi-Colour","Cooking & Dining,Tableware,Dinnerware Sets,Dinner Sets",5,48.60,33.43,31,True,14,"Ordered one to start with (delivery was a bit slow) but liked it that much ....I ordered two more sets!! Good quality, delivery was fantastic, here day before the first due date. Contact with seller has been good. The set is lovely and I'm really pleased with it (Now have put one away for spares)",I thought the set was white on the photo and was a bit disappointed when it arrived and looked more greyish. However it is still good value as an everyday usable set.,"Very pleased with the set, looking forward to adding to it.",They are a nice set the person who they were for is happy.Although the two plates were smashed and did get replaced I did not like the lack of communication.Other than that I am satisfied,"It is just what I wanted, perfect.",I ordered two sets of this crockery. All arrived intact and in good time. Love it as an everyday set. Good value for money. Would buy again.,I loved my new dinner set with pictures of chickens on it. It has been admired by lots of people who all loved it.,
B016WRWLVA,"BUY THIS NOW!! Strain Quinoa Seeds, Sift Flour To Bake, Wash Foods With Super Ease!! Best Selling Stainless Steel Fine Mesh Strainer, 20 cm Colander Sieve, Strong Grip - Durable - Stylish - Heat Resistant & Long Handle, Lifetime Guarantee!!","Cooking & Dining,Kitchen Tools & Gadgets,Colanders & Food Strainers",5,31.54,11.89,62,True,9,"This sieve does exactly as it is described to do - it sifts almost anything that you would want or need to sift! So far, I have sifted flour, crushed flaxseed, chia seeds, sugar (there were some hard lumps I wanted to remove) and drained pasta and rice. It has sifted or drained them all well. I have found it to not be affected at all by heat or steam, and its rubber handle is easy to grip. The hole near the end of the handle is helpful if you were to have a hook for hanging kitchen implements; I do not have a hook however it does not detract from its utility by having a hole, and is helpful if you do have kitchen hooks. It's been easy to clean so far, and although I have no dishwasher at the moment, it is still easy to clean by hand.The product arrived in time and well packaged, in a new condition.I received this product at a discounted price in order to leave an honest, unbiased review, which I feel I have done! I can think of no negative aspects of this product, and it is very reasonably priced, even without the discount I was given.",I received this today in a very well packaged parcel. I was very impressed tghat it is stainless steel ad therefore won't rust when I put it in the dishwasher (it is dishwasher proof).It is a good size and has a loop on one side that you can hang it up by but the loop also acts as a stay when you rest the strainer over a bowl . It is great for so many things from cake baking to straining soups etc and I am well impressed with this.I was given this product at a discount in exchange for an honest & unboased review which is exactly what I have done. Had it had any reason to be less than 5 stars I would have said so as reviews are very important to everyone when it comes to making a purchase. You also have the option of asking a question from the community which I find very helpful. Very often the suppliers or manufacturers will also answer these questions.,"Well, this is a very high quality kitchen sieve.  It is very strong, and has a lovely comfortable handle.  It is big enough for you to be able to sieve a large quantity of flour, or other fine material, if you are cake baking.  It would also be good for straining liquids to remove lumps (gravy for instance!). I am very impressed with this sieve.  It is also dishwasher safe and because it is made from stainless steel will not rust when washed in the dishwasher.  I am so impressed with this sieve I have no hesitation in recommending it to anybody who enjoys baking or has need to strain things through a fine sieve.I received this sieve at a reduced price in exchange for an honest and unbiased review, and can assure you that this is.  If you found my review helpful I would be grateful if you could click the yes button below.  Many thanks.","I'm really impressed with this, it is a little bigger than I expected (strainer part is 20cm diameter and handle another 18cm) which is really useful when cooking large quantities. It is very sturdy and well made. the mesh is finer than the average strainer, which means I don't have problems like with other strainers where quinoa and other small grains can get through. The handle has a really good grip, the whole thing looks sleek & impressive. I am really pleased with it and definitely recommend it!(I received this item at a discounted price in return for this review)","This stainless steel sieve is approximately six inches in diameter. I have tried everything possible to dent the mesh and I cannot get it to which makes it one of the best sieves I have ever experienced. I have sifted everything from flour, cocoa powder, icing sugar even rice and it works perfectly every time.I have kindly received this product at a discounted price in exchange for my unbiased, honest and truthful review.",,,
9437549036,"Premium 4pc Index Colour Coded Chopping Board Set - Thick 6mm Boards with Stand - Compact, Great for Meat, Fish, Vegetables, Cooked Food & Extra Chopping Space by Kitchen Stars","Cooking & Dining,Kitchen Tools & Gadgets,Chopping Board Sets",5,23.99,10.75,55,True,5,"Delivered well packaged. Super sized chopping boards, they not only look neat on the kitchen side, but they are not too large either and fit into my kitchen cupboard.","Handy boards, possibly a fraction small. Very robust (and needed to be, given the packaging they arrived in). Comes with a useful stand to put the boards in.",Boards are great. Thought they would be a bit bigger. Everyone that come in always says they are lovely.,"love them, stylish and practical, what more could I ask for .",Nice tidy product,,,
B00SZAR32K,"BUY THIS NOW!! Strain Seeds, Sift Flour To Bake, Wash Foods With Super Ease!! Best Selling Stainless Steel Fine Mesh Sieve, 20 cm Colander Strainer + Big 12"" * 12"" Nut Milk Bag, Strong Grip - Durable - Stylish - Heat Resistant & Long Handle, Lifetime Guarantee!!","Cooking & Dining,Kitchen Tools & Gadgets,Colanders & Food Strainers",5,34.54,13.99,59,True,9,"Well, this is a very high quality kitchen sieve. It is very strong, and has a lovely comfortable handle. It is big enough for you to be able to sieve a large quantity of flour, or other fine material, if you are cake baking. It would also be good for straining liquids to remove lumps (gravy for instance!). I am very impressed with this sieve. It is also dishwasher safe and because it is made from stainless steel will not rust when washed in the dishwasher. I am so impressed with this sieve I have no hesitation in recommending it to anybody who enjoys baking or has need to strain things through a fine sieve.The handle is comfortable to grip and has a ribbed area to improve the grip and rest the thumb on. Overall the sieve feels strong and durable.It is good that it is heat resistant and dishwasher safe.I will use the sieve for washing fruit and veg as well as straining pasta and rice. I am happy to recommend and give it 5*.It is very sturdy and well made. the mesh is finer than the average strainer, which means I don't have problems like with other strainers where quinoa and other small grains can get through. The handle has a really good grip, the whole thing looks sleek & impressive. I am really pleased with it and definitely recommend it!There is a hole in the handle for hanging or it can be hung from the hole at the top end.I received this product for a discounted price in exchange for an impartial and unbiased review, all my views are my own and are not affected by any third party.","This is a masterful sieve, designed to last. It will survive a lot of bashing and mashing in the kitchen. I am hoping this lasts longer than the multiple others I have owned. You know what they say – “you buy cheap, you buy twice”. I am hopeful this will last into my old age. This seems to be built how things used to be built!I often use a colander to strain my veg and I sit it over the small sink and when I pour the boiling water with the veg in, the water splays over the draining board due to the design of holes going in all directions. I get told off for this! The sieve is actually saving me a reprimanding and some extra cleaning up!The wire is firm, strong and super resilient. The manufacturers offer a lifetime guarantee. The firm offer a 110% refund promise. As this is technically impossible, you should claim it! It will not rust as it is stainless steel. The mesh itself is super fine so it is superb for sifting flour, Matcha tea (which I use a great deal) and anything of a fine nature. The handle is a black rubber and provides an excellent grip so there are no visits to the Accident and Emergency Department. The sink rest at the head end acts as a handle too so can be hung up so won’t get in the way in your already-congested kitchen drawer.I should also mention the nut bag. I do not really have much of a use for this so gave it to my mother. She seems pleased with it and said it looks good quality.The sieve also acts as a good splatter guard when frying and conceivably also to protect fresh food left out in the open, although I have yet to do this. It washes perfectly in the dishwasher. There is a band called Half Man Half Biscuit who had a song called ‘Lock Up Your Mountain Bikes’.Read more ›","I shall try and make this short and sweet. I was on the lookout for a new sieve as I was getting sick of our existing plastic double mesh thing that every time you washed it in sink water it seemed to come out with more food and dirt on it than when it went in so when I was offered this MagiKuchen sieve at a discount in return for an honest review I was more than happy to accept the offer.This item is without doubt a very good sieve and on top of that you get a nut milk bag but to be honest I am unlikely to use that. The sieve itself looks high end and feels top quality. The fact that it made of a rust proof steel single mesh gives the benefits of obviously no rust but also no bits of food being trapped between two meshes. It is strong and does not deform or change shape when you put pressure on things to go through like with a spatula or teaspoon. It has a nice fine mesh size which allows you to sieve with confidence and the handle is nice and strong but also silicone which avoids it getting too hot meaning you don’t have to reach for another tea towel to pick it up. A nice touch is the fact that it has holes at either end to enable you to hang it as we all know there is never enough room in the drawers for bulky items like this. So in summary, it looks like a quality bit of kit and performs impeccably and on top of that it comes with a lifetime warranty which must mean the manufacturers are confident in it. As a little bonus you also get a special offer to buy another of their products online for 99p and if they are as good as this it should be a bargain but I have not done that yet. Overall it is an easy decision to give it a 5 star review.","This “Stainless Steel Fine Mesh Sieve” by Magikuchen arrives in a brown cardboard box in one of Amazon’s standard brown cardboard boxes. I was lucky enough to get this at a discount for providing an honest review.  The usual Amazon price for this product is just under £14.The sieve is a useful 20 cm in diameter and made from stainless steel and it has a heat resistant silicone handle. It feels very well made and solid. It rust proof and comes with a lifetime guarantee. It is dishwasher safe.Included in the pack is a nut milk bag – I have never come across one of these before but it is a food grade filter. From what I have read, you blend some nuts and water in a blender and then filter it through a bag like this to remove all the bitty bits. I am not sure it is something I shall use if I am honest as nut milk is available to buy almost everywhere.  But if I ever need a fine grade filter I am all set!The sieve can be used for any culinary use and the Amazon page suggests other uses such as cleaning a sand pit or swimming pool.All I can say is that this is a very well made sieve and it sieves food, drains tin vegetables such as beans and lentils perfectly well. I have used it to steam vegetables and washed it in the dishwasher. It is very well made and a good everyday size.",,,,
B009Q1BVBQ,WoodLuv Seagrass Corner Linen Bin Folding/Seagrass Storage Laundry Basket,"Laundry, Storage & Organisation,Laundry & Cleaning,Laundry Baskets",4,39.99,24.95,38,True,40,"Love it! Fits just so in a small corner of a small bedroom, takes a washing machine load worth of laundry, and has a detachable bag inside to carry the laundry around without lugging the basket along.","This is a great little space saver that holds a lot! We actually used to own something similar that had been in the family since the nineteen-twenties, so a classic design. The raffia this is made from gives off a really nice scent, just right for the bathroom.",This is a fab corner laundry baskey - you can fit loads in!! Excellent service and really great product - Highly Recommended :),Neat little laundry basket; fits snuggly in a corner. Holds approximately 2 loads of washing - my machine is a 7kg load - but then depends on how big a item is! Delivery was very quick.,this a very good item smaller than i expevery good qualitycted but adequate for one person very good quality well made,"Having taken home (and returned) two similar products, this one is lovely! It fits snugly into the corner and 'flipped' into  shape as soon as it came out of the box. The metal framework is useful and the fact that the lid is attached is an added bonus (better than others!). I love it!!","Looks okay, but does seem a bit flimsy and I'm not sure how long it will last. It was easy to assemble though, as other reviews have mentioned.","Smaller than advertised, which is a shame as I chose this for the product dimensions given. Also, mine arrived with the lid fastening broken and rough grass loose and sticking out in parts. Doesn't look like the picture, really. Delivered quickly though, but product is disappointing."
B003ABWONC,Microplane Gourmet Star Microplane,"Cooking & Dining,Kitchen Tools & Gadgets,Spiralizers, Manual Graters & Slicers",5,24.95,17.99,28,True,5,"Made from 18/8 stainless steel.The star grater is perfect for grating parmesan into a fine and fluffy powder for pasta.  Brilliant too for grating food such as nutmeg, cassia bark or cinammon for curries, cakes or whatever.Microplane make seriously good graters, far better than anything I have previously used or owned.  The act of grating becomes easy, efficient and quick.Mega, mega, mega sharp. So please be careful or you'll lose your fingertips.  If you have children, make sure it is stored  safely out of reach.Dimensions of paddle (approx):13.5cm x 5.5cm.Total length including handle: 31.5cm",I read about this grater in a recipe that I wanted to make. I have not been disappointed! It grates orange/lemon rind so effortlessly and fine. It really is a dream product. I only wish I had found out about this grater many years ago!,So much better than cheap models. I've been using an Ikea greater for years; it does the job but with nothing like the precision nor the economy of this Microplane. I realize now how much the cheap model was mangling whatever it was I was grating and reducing much of it to sludge; not an issue with this model.,"Given as a gift. ""The best grater I have ever used."" was the comment from the recipient. Grating ginger, parmesan, citrus zest and chocolate. Sure, safe (because it is sharp) and easily cleaned. Comes with a protective clear plastic cover for protective storage too.",Just what I wanted love it.,,,
B0017VKO5C,"Westmark Fortuna Salad Spinner, Red/ White","Cooking & Dining,Kitchen Tools & Gadgets,Salad Spinners",4.5,23.75,21.80,8,True,12,"big so it can cater for large and small quantities. Non slip feet, sturdy and nice handle make it easy to spin.","Nice compact salad spinner with plenty of room.  Can even be used to wash other things.  It can also be dis-assembled for easier washing which is an added bonus,","after I threw and old one out my husband insisted that he needed one, so bought this one and yes, it is very good indeed.",Spln it fast to dry lettuce,This is so much better to use than any other one I've had in the pastThe size is great if you have a large family,Bought for a commercial kitchen and surprisingly it still works. Bigger than standard spinners. Very happy.,,
9437549044,"Premium Index 4pcs Round FOLDING Foldable Chopping Board Set - Colour Coded with Stand - Compact, Great for Meat, Fish, Vegetables, Cooked Food & Perfect for Additional Chopping Space by Kitchen Stars","Cooking & Dining,Kitchen Tools & Gadgets,Chopping Board Sets",4.5,23.99,10.99,54,True,6,This was actually purchased as a stand for my chopping boards at an excellent price. Boards are wearing well don't show cuts and love the idea of knowing what chopping board I need for what foods.,"The item itself was in good condition and usable for purpose sadly the box was ripped , squashed and opened at both ends so really it was lucky the item hadn't fallen out","The folding chopping boardsis good, it is neat and doesn't take up to much space. The only thing I found is not to use a serated knife on them.",,,,,
B004DPJZMW,"Ravenhead Entertain Cocktail Glasses, Set of 2, Clear","Cooking & Dining,Tableware,Glassware,Drinkware Sets",4.5,10.00,7.22,28,True,16,"I purchased these glasses for my wife as an xmas present, The delivery was very prompt and the glasses where well worth their money!Great to do business with thanks!","Beautiful glasses, quick delivery, made gorgeous cocktails for a birthday and very reasonably priced too, feels heavy and good quality and look fantastic, decent cocktail glasses are hard to find so these were perfect","These cocktail glasses were exactly want we wanted - a great size, sturdy and stylish. They were so good we bought some more! These are just the job for home entertaining.","I bought these for friends as a present after reading good reviews. I wanted some minimal, elegant glasses which were not too small and these glasses were perfect!! Well packaged, prompt delivery-would recommend!",Who wouldn't love a large cocktail glass?  I bought these for my wife as we only had small glasses before.  She loves them and can now get a decent sized Manhattan when she wants one.,Glass could have been a bit thinner,Gave this with the cocktail mixer set to a retiring architect - who otherwise has everything.  Went down a dream - months of experimenting with all the recipes.,Loved these glasses. Bought them as an add on gift for 2 different people. Filled them with sweets and bought a sachet of alcoholic slush. Great present.
B00A27WK2C,"Ravenhead Entertain Glassware 22 Cl Tall Sundae Glasses, Set of 2, Clear","Cooking & Dining,Tableware,Glassware,Drinkware Sets",4,6.00,2.50,58,True,5,I never find the time to write reviews but I had to for this product! Oh my goodness TALL - I think not. My kids are going to be sooo disappointed on Christmas day when they only get one scoop of ice-cream for their special Christmas dessert! Don't bother ordering the extra long teaspoons to use with these.,"these look great with either ice cream or Trifle, just add the long sundae spoons and sit out after the barbie and cool off. perfect",Havent stopped making homemade icecream and using these from they arrived. Very pleased.,Great present All as described,Cute little glasses,,,
B00C0PWCYU,"Arthur Wood Windsor 8 Piece Steak Set, Silver","Cooking & Dining,Tableware,Cutlery,Knives,Steak Knives",5,22.05,16.00,27,True,7,Good cutlery though not used them enough to see how they stand up to lots of use and washing etc.Like the look of them and they feel nice.I'd recommend them to meat eaters!,Very nice set. Good weight. Feel nice in the hand. Forks have four prongs rather than some other sets that only have three. Makes gathering up peas much easier!,"good weight and cuts all meats well. would give 5 stars, but need to see how knife preforms over the next month or so.",Excellent set of knives and good value for money.,,,,
